
1.729e+00	540
1.738e+00	540
1.743e+00	540
1.752e+00	540
1.756e+00	588
1.756e+00	588
1.756e+00	540
1.765e+00	540
1.770e+00	540
1.779e+00	540
1.784e+00	540
1.787e+00	588
1.787e+00	588
1.787e+00	588
1.793e+00	540
1.797e+00	540
